,date,text
6246,20131010,"Spain's Desalination Ambitions Unravel With the country in economic crisis, managing the “water bubble,” as many refer to the financial hole created by heavily subsidizing water, has become an urgent task."
6247,20131010,"The Yellen Fed? Precise and Predictable Wall Street investors hope that a Federal Reserve under Janet L. Yellen will telegraph its intentions to the markets, particularly as it tapers efforts to kindle growth."
6248,20131010,Polish Plan on Pensions Arouses Sharp Criticism A plan of the Tusk government to transfer privately managed retirement funds to the state is being called confiscatory by critics.
6249,20131011,"Treasury Chief Warns of Severe Debt-Limit Fallout Jacob J. Lew said the Treasury Department would run out of “extraordinary measures” to free up cash in a matter of days, but stock markets rallied on talk of a short-term extension of the debt ceiling."
6250,20131011,Stocks Jump on Hopes for Fiscal Talks Stocks on Wall Street closed higher on potential signs of progress on fiscal negotiations in Washington.
6251,20131011,"At Risk: Currency Privilege of the Dollar The United States has the credibility to borrow from foreign investors in a currency it can print and under laws it can change, but a default could jeopardize that."
6252,20131011,"Standoff on Debt Default Fails to Rattle Asia, Yet  Although trillions of dollars in investments in United States Treasury securities are at stake, hand-wringing is only just now starting."
6253,20131011,World Leaders Urge U.S. to End Its Debt Impasse Central bankers and finance ministers gathering in Washington for meetings of the World Bank and I.M.F. point to the global implications of the government shutdown and a possible default.
6254,20131011,"U.S. Jobless Claims Show Sharp Increase A backlog in processing claims in California and layoffs tied to the federal government shutdown pushed weekly claims up by 66,000, to 374,000."
6255,20131014,Impatience With I.M.F. Is Growing Emerging nations decry another delay in changes that would give them more power in the International Monetary Fund.
6256,20131014,World Leaders Press the U.S. on Fiscal Crisis The fiscal problems of the United States dominated meetings of the World Bank and the International Monetary Fund in Washington this weekend.
6257,20131014,"Google Jousts With Wired South Korea Over Quirky Internet Rules South Korea, while leading in so many wired ways, has strong rules governing the Internet, including some on mapping services."
6258,20131014,"Economic Reports for the Week of Oct. 14 Goldman Sachs, Bank of America and Google are due to report earnings, and European finance ministers are meeting in Luxembourg."
6259,20131014,"Global Finance Leaders Look at a Shift in Rates of Growth While the fiscal deadlock in Washington dominated meetings of the World Bank and International Monetary Fund, leaders also discussed such issues as a coming &#8220;rebalancing&#8221; of economic growth."
6260,20131014,"Patients Mired in Costly Credit From Doctors Some doctors and dentists offer older patients a way to pay for costly procedures not covered by Medicare, but the plans’ high interest rates can strain the finances of people on fixed incomes."
6261,20131015,"Hope Edges Out Anxiety on Wall St.  Investors made a cautious bet that the impasse in Washington was nearing a solution, as markets closed up slightly after a morning tumble."
6262,20131015,"Consumer Inflation Rises in China as Food Prices Jump Poor weather drove up food prices, limiting room for the central bank to maneuver to support the economy and exports unexpectedly declined."
6263,20131015,Europe's Center-Left Struggles to Find Direction Parties that ruled much of the Continent a decade ago have been among the chief political casualties of the financial and economic crisis.
6264,20131015,"Shareholders Voting on Alitalia Bailout Plan Italy’s prime minister is defending the plan, but it remains unclear how much support it might receive from the airline’s largest investor, Air France-KLM."
6265,20131015,Business Rebuilds in a Thriving City in Iraq A campaign by Kurdish leaders to make Erbil the political and business capital of the region in northern Iraq has stirred investments from Western businesses.
6266,20131015,"Chastening the Giant Banks Banks have lost some of their swagger, but they're back in fighting form. Will they always be too big to fail?"
6267,20131015,"Cracking the Energy Puzzles of the 21st Century The energy industry is transforming more rapidly than ever, reordering both the ways of doing business and the global balance of power in energy."
6268,20131016,"Alitalia Shareholders Agree to Stock Plan About $407 million would be raised in a stock offering. The troubled airline’s largest investor, Air France-KLM, has not made a decision on raising its stake."
6269,20131016,"Export Fair in China Loses Steam There are fewer exhibitors at the industrial trade show this year, and some of them blame higher costs and a stronger currency for hurting their exports."
6270,20131016,E.U. Takes Final Step on Unified Bank Regulation An agreement by Britain cleared the way for rules placing big euro zone lenders under the supervision of the European Central Bank.
6271,20131016,"Prospect of U.S. Default Keeps European Business on Edge Some business executives outside of the United States fear that, even with a debt-ceiling solution, the world economy may suffer damage that may not be easy to reverse."
6272,20131016,Thinking the Unthinkable in London Money managers in Europe&#8217;s financial hub say they still expect Washington to reach a debt deal &#8212; in part because the alternative is too dire to contemplate.
6273,20131016,"Top Earners Recover Their Losses, and Then Some The country’s wealthiest people are enjoying a soaring recovery from the recession, thanks in large part to rising real estate and stock values and low-cost loans."
6274,20131016,Rich Americans Snap Up Irish Castles for Love and Discounts Many with deep pockets and traceable Irish roots pay cash to buy castles and manor houses at bargain rates.
6275,20131016,"Johnson & Johnson Reports Consistent Growth Though sales of the company’s medical devices were hurt by patients’ reluctance to undergo elective surgeries in a weak economy, sales rose 3.1 percent, beating Wall Street expectations."
6276,20131016,"Shares Teeter in Tandem With Debt Talks in Washington All three of the major indexes ended lower, as the Thursday deadline to raise the nation&#8217;s debt ceiling neared."
6277,20131016,"Imagining the Dollar Without Its Privilege It is inevitable that the dollar will gradually lose its position as the world’s reserve currency, no matter what happens in Congress."
6278,20131017,"Slim Gain in Car Sales Leads to Optimism, and Skepticism, in Europe September numbers were up, but the gain was less impressive than it sounded, because it compared with September 2012, a horrible month for European car sales."
6279,20131017,Markets Rise on Hopes of a Fiscal Deal Wall Street gained amid cautious optimism that politicians in Washington would strike a last-minute deal to prevent the United States from a default.
6280,20131017,"Gridlock Has Cost U.S. Billions, and the Meter Is Still Running Damage to growth, employment and interest rates has already been extensive, economists say, even without a debt default and a continuation of the government shutdown."
6281,20131017,"In Greece, the Banking Chief Draws Scrutiny Georgios A. Provopoulos, the governor of the Bank of Greece, helped keep the country out of bankruptcy and in the euro zone, but a banking deal he approved is under inquiry."
6282,20131017,"As Secession Talk Swells in Catalonia, Business Leaders Remain Wary of Costs Catalan businesspeople worry less about what Madrid owes the region and more about whether political instability could hamper Spain’s prospects of returning to precrisis growth levels."
6283,20131018,"S.&amp;P. Hits New High as Market&#8217;s Focus Shifts  The Standard & Poor’s 500 index closed at a record high  following a last-minute deal to avoid a U.S. default, but weak earnings pulled the Dow industrials slightly lower."
6284,20131018,"After Pause, Resupplying Economic Data Delayed data will trickle out over the month. September’s jobs report will not be released until next Tuesday."
6285,20131018,Europe Moves to Shield Citizens’ Data Lawmakers have introduced a measure that could require American companies to seek European clearance before complying with United States data warrants.
6286,20131018,"Blood and Screams, Before the Show Starts A shift toward the frightening in pop culture has contributed to the popularity of terror-centered marketing in the weeks before Halloween."
6287,20131018,China Reports a Modest Acceleration in Growth The latest figures suggested that economic activity in China was stabilizing after slower growth in the first part of the year.
6288,20131021,"Messy Breakup if Britain Opts Out of E.U. If Britons vote to quit the European Union, it won’t be obvious whether the electorate wants to stay in single market or to leave that as well as the broader union."
6289,20131021,Social Responsibility and M.B.A.'s Social entrepreneurship has become part of the curriculum at several advanced-degree business schools.
6290,20131021,"After Nearly 90 Years, Ford Wants China to Give It a Second Chance As it prepared a bid to supply taxicabs to Hong Kong, Ford Motor Company released correspondence in which China’s first president invited Henry Ford to China."
6291,20131021,"Cloudy Forecast for Holiday Spending Prompts More Promotion With consumers expected to spend more cautiously this holiday season, retailers are increasing advertising, discounts and other efforts to attract them."
6292,20131022,"New Data Underscore Challenges for Japan Data on Monday showed that export growth had dropped back in September — and that, with imports still strong, the nation had logged a sizable trade deficit for the 15th month running."
6293,20131022,"In Vietnam, the Skies Are Filling As local competition heats up with fleet expansions, new routes and planned share offerings, the country's airline industry is poised for a boom."
6294,20131022,Stocks Tread Water Ahead of Delayed Jobs Report The major indexes were fractionally mixed as investors focused on earnings and the key employment report that was postponed by the government shutdown.
6295,20131022,"Rules Shielding Online Data From N.S.A. and Other Prying Eyes Advance in Europe The regulations, if approved, could require American companies like Google and Yahoo to seek clearance before complying with United States warrants seeking private data."
6296,20131022,"Lawrence R. Klein, Economic Theorist, Dies at 93 Professor Klein was widely regarded for his statistical models used to predict global economic trends, for which he was awarded the 1980 Nobel in economic science."
6297,20131022,"An Odd Alliance in Patagonia The great potential of an oil field called Vaca Muerta, or Dead Cow, has united an American oil giant and a politically volatile country."
6298,20131022,"Sales of Existing Homes Declined by 1.9% in September  Sales dropped 1.9 percent from August, a sign that rising prices and the summer&#8217;s higher mortgage rates were a check to the housing recovery."
6299,20131022,"Sales Are Colossal, Shares Are Soaring. All Amazon Is Missing Is a Profit With gargantuan revenue, Amazon’s recent profits have been slim to nonexistent. In its quest to become the world’s bazaar, are earnings beside the point?"
6300,20131022,"McDonald&#8217;s Cites Economy In Warning of Flat Sales  The company said that weakness would continue in the fourth quarter because of stiff competition and a halting economic recovery, raising concerns among analysts."
6301,20131023,"Soaring Prices of New Homes Defy Beijing’s Attempts to Cool Market On average, home prices in China's largest cities rose 9.1 percent last month from a year earlier, reflecting relatively cheap credit and the urbanization of society."
6302,20131023,"Weak Job Gains May Cause Delay in Action by Fed A Labor Department report showing lackluster hiring in September — 148,000 jobs — is expected to further put off the Federal Reserve’s decision to reduce its stimulus efforts."
6303,20131023,Jobs Report Brightens Wall Street Stocks closed higher after weak jobs data gave traders confidence that the Federal Reserve would not reduce its monetary stimulus this year.
6304,20131023,New Front in the Fight With Infant Mortality The Affordable Care Act’s benefits for pregnant women have the potential to lower infant mortality rates and change what Americans expect from their government.
6305,20131023,"Shutdown Will Hinder True Gauge of U.S. Economy Figures for unemployment and job creation this month and next will be skewed by the brief disappearance of federal employees and contractors from the work force, economists say."
6306,20131024,E.C.B. Vows Thorough Review of Banks at Risk The European Central Bank’s yearlong examination of 130 euro zone banks is intended to force weak ones to deal with problems such as bad loans and insufficient capital.
6307,20131024,"Spain Emerges From Two-Year Recession The third-quarter numbers could be a boon for the conservative government, but skeptics point to a long road ahead to full recovery."
6308,20131024,"Shares Slip on Earnings, Ending 4-Day Streak Earnings for Caterpillar, considered an important barometer of the global economy, discouraged investors and helped stall a two-week surge in the market."
6309,20131024,The Benefits of Having Your Own Moving Truck Why rent a U-Haul for a cross-country move when you can live life to the fullest and buy your own moving truck?
6310,20131024,"Technology on the Thames The number of technology companies in East London has roughly quadrupled over the last four years, to around 1,400, according to government statistics."
6311,20131024,"Signs of Life in Euro Zone Could Point to Recovery A turnaround in Spain comes after an end to recession in Portugal and offers hope to the rest of the periphery, Europe’s so-called misery belt."
6312,20131024,Import Prices Rose Slightly in September The September increase was in line with the expectations of economists.
6313,20131024,China Data Shows Uptick in Output at Factories The rise in the purchasing managers index provided some reassurance that the pickup of recent months had extended into October.
6314,20131025,"Small, Steady Growth for Europe’s Economy A corporate survey indicated a fourth consecutive month of growth, the latest report to reinforce the message of slow recovery across the Continent."
6315,20131025,Robust Earnings From Ford and Southwest Bolster Shares Wall Street closed higher on Thursday as investors grappled with a host of corporate earnings and muddled economic data.
6316,20131025,"Amazon’s Revenue Soars, but No Profit Is in Sight Low prices and a heavy investment in building warehouses ate into the company’s earnings."
6317,20131025,"‘You’re Fired,’ in Terms Only a Boss Could Love In a video, The Times’s David Gillen explains how companies like HSBC, AOL and Hewlett-Packard are getting creative with the jargon behind major layoffs, from “downsizing” to “right-sizing.”"
6318,20131025,"To Expand Offshore Power, Japan Builds Floating Windmills The project’s backers say that offshore windmills could be a breakthrough for this energy-poor nation."
6319,20131025,"New Claims by Jobless Fall Less Than Hoped Initial applications for state unemployment benefits fell 12,000 to a seasonally adjusted 350,000, the Department of Labor said."
6320,20131025,"BMW Releases Its New 2 Series Coupe The successor to the diminutive 1 Series coupe will be slightly larger, with two fuel-efficient, but powerful, engine options."
6321,20131025,Signs of Growth in Chinese Economy A preliminary survey of purchasing managers reached a seven-month high of 50.9 in October.
6322,20131028,"Economic Reports for the Week of Oct. 28 Many big-name companies are reporting earnings, including Apple, Exxon Mobil, Facebook, General Motors and Chrysler, and the Fed is expected to keep up its stimulus efforts."
6323,20131028,"Bank of England Governor Seeks Safe Path to Growth Mark J. Carney, the new governor of the Bank of England, is taking on the task of reorganizing the country's financial sector while also pushing for its expansion."
6324,20131029,"Markets Hold Their Ground as Investors Wait for the Fed The Standard & Poor&#8217;s 500 inched up, but the Dow and Nasdaq slipped amid signs that the recent run-up was losing momentum."
6325,20131029,"Reports on Manufacturing and Housing Point to a Weakening Economy  Manufacturing production edged up 0.1 percent in September, while contracts to buy existing homes fell 5.6 percent."
6326,20131029,"Checked Baggage Fee? That&#8217;s Not the End of It  Airlines, like restaurants before them, are finding creative ways to charge fees for just about everything."
6327,20131029,"Britain Embraces Halloween and Cashes In on Ghoulish Celebration  Halloween is now the third-biggest event after Christmas and Easter in terms of consumer spending, and despite a weak economy, it has been a boon for British business."
6328,20131029,"Ryanair, Scorned in Europe, Turns on the Charm Michael O’Leary, chief of the budget airline, has vowed to fix what makes Europe’s biggest and most profitable carrier also one of its most reviled."
6329,20131029,"Wheelies: The Rising Sun Edition Japanese car sales are up in China for the first time since territorial disputes, and other automotive news."
6330,20131030,"India Raises Interest Rate to Battle Inflation The rise in prices is expected to continue, and the central bank said it was prepared to take “appropriate” action. With the rupee now stable, the bank also lowered a separate lending rate."
6331,20131030,"Major Indexes Keep Rising, on Belief the Fed Will Stand Pat on Stimulus With eyes on the Federal Reserve, investors ignored reports showing a big drop in consumer confidence and a slight decline in retail sales."
6332,20131030,"Pressure From Generic Drugs Shrinks Profit at Pfizer The pharmaceutical giant reported net income in the third quarter fell 19 percent to $2.59 billion, or 39 cents a share."
6333,20131030,"Natural Gas Waits for Its Moment With natural gas plentiful and cheap in the United States, its market share as a vehicle fuel may be ready to rise substantially."
6334,20131030,"Chocolate Factory, Trade War Victim A power struggle between the European Union and the Russian-backed Customs Union is squeezing Roshen, the largest confectioner in Ukraine."
6335,20131030,Rise in Home Prices May Be Peaking Other reports released on Tuesday showed that consumer confidence fell sharply this month as the federal government was partly shut down for 16 days.
6336,20131031,"Market Slips as Economic Stimulus Goes On  As expected, the Federal Reserve said it would &#8220;await more evidence&#8221; of economic improvement before reducing the stimulus."
6337,20131031,"Perils in Philosophy of Austerity in the U.S. Without a new budget agreement, impending cuts could inhibit the federal government’s ability to do its basic job."
6338,20131031,"Fed Extends Stimulus as Growth Stumbles The Federal Reserve said it would keep its campaign of asset purchases and low interest rates intact. The central bank’s statement contained no surprises, and the stock market barely budged."
6339,20131031,"Weak Data Underscores Fed&#8217;s Decision  Job growth slowed in October, and the Federal Reserve decided to maintain its $85 billion monthly bond-buying program."
6340,20131031,U.S. Accuses Germany of Causing Instability A Treasury Department report accused Germany of hindering economic growth by relying too heavily on exports and by failing to build up its domestic economy.
6341,20131101,"Jobless Rate in Euro Zone Stays at Record In a sign of weak growth, a slower than expected rise in inflation could put pressure on European officials to further stimulate the economy."
6342,20131101,"After a Run of Growth, Concern Over Japan&#8217;s Next Moves Many of the growth plans laid out in June lack detail and risk being watered down, analysts say."
6343,20131101,Market Slips at End of Solid October  Wall Street closed lower amid investors’ concerns that the Federal Reserve will begin paring its program to stimulate the American economy sooner than expected.
6344,20131101,Profit Margins Squeeze Exxon Mobil and Shell Weak margins in refining hurt results at the largest European and American oil companies.
6345,20131101,"Poland, Wedded to Coal, Spurns Europe on Clean Energy Targets A fossil-fuels holdout, Poland has actively worked to block the European Union’s effort to more tightly control greenhouse gas emissions."
6346,20131101,"Business Activity Exceeds Predictions The Institute for Supply Management&#8217;s Chicago business barometer jumped to 65.9 from 55.7, the highest since March 2011."
6347,20131104,"A Case for Additional Help for the Euro Zone Economy With the bloc's growth anemic and inflation well below the target set by the European Central Bank, more needs to be done to revive the economy."
6348,20131104,"Economic Reports for the Week of Nov. 4 The government will release its economic growth and jobs reports this week, and beginning Thursday, investors can buy a piece of the microblogging network, Twitter."
6349,20131105,Black Market Gets Some Respect in North Korea Unofficial exchange rates are being used more frequently and openly in North Korean cities.
6350,20131105,"Demand for Aircraft Lifts September Factory Orders A large increase in commercial aircraft demand boosted factory orders, but businesses cut back sharply on machinery and other goods that signal their confidence to expand."
6351,20131106,E.U. Predicts Anemic Growth and High Unemployment in 2014 Economic growth in 2014 should hit 1.1 percent in the euro area and 1.4 percent across the European Union and continue to strengthen in 2015.
6352,20131106,Market Takes a Breather After Recent Gains  Markets closed mostly lower after a report showing a healthy United States services sector led investors to conclude the Federal Reserve would start reducing its stimulus sooner than anticipated.
6353,20131106,Greece Resumes Talks With Lenders Over Budget Gap The two sides are disputing the size of a budget gap for next year and whether new austerity measures will be needed to cover it.
6354,20131106,"Ford Pays a High Price for Plant Closing in Belgium Ford’s plant in Genk, Belgium, is scheduled to close at the end of the year, but only after a long, bitter struggle that cost the company $750 million."
6355,20131106,"Lael Brainard to Step Down From Treasury Post Ms. Brainard, who served as the under secretary for international affairs, might be in contention for a position on the Fed’s Board of Governors."
6356,20131106,"In Public Education, Edge Still Goes to Rich  Funding for many school districts comes from local property taxes, which skews the playing field between wealthy and poor students early on."
6357,20131106,"Live Nation Reports Lower Profits on Higher Revenue The company reported $43.8 million in net income for the three months that ended in September, down 24 percent from the same period last year."
6358,20131106,"China’s Leaders Confront Economic Fissures As it prepares for a critical policy meeting, the Communist Party faces a persistent problem: Jobs abound in China, but not the kind young graduates want."
6359,20131106,Growth in Service Sector Accelerated Last Month An index of sales and hiring by service companies indicated that they shrugged off the government shutdown.
6360,20131107,Debt Worries Weigh on Chinese Bank Listings The lukewarm reception for two newly listed Chinese banks reflects broad doubts among investors about the health of the country's financial system.
6361,20131107,"The European Central Bank’s Inflation Conundrum Ahead of the bank’s meeting on Thursday, debate is heating up over whether a sharp drop in inflation is a sign of health — or impending stagnation."
6362,20131107,"India Gives Foreign Banks New Door Into Local Market The regulations give access, but only through locally incorporated subsidiaries and only from countries that also allow in Indian banks."
6363,20131107,Healthy Signs for Economy Before September Shutdown The figures from the Conference Board suggested that the economy was growing before the government&#8217;s 16-day shutdown.
6364,20131107,"Cyprus in Plan to Develop a Natural Gas Industry The island nation seeks to rebuild its economy after the collapse of its banking industry, but its natural gas industry so far exists mainly in theory."
6365,20131108,"Signs of a Turnaround at Steel Giant ArcelorMittal An improving world economy helped offset continued problems in Europe, where the company has most of its production and employees."
6366,20131108,Bank of England Holds Rate Steady The Bank of England kept its main interest rate at a record low of 0.5 percent and voted to maintain its program of economic stimulus at the current level.
6367,20131108,"European Central Bank Makes a Surprise Rate Cut Responding to a plunge in inflation, the central bank moved to stimulate the economy by reducing its benchmark interest rate to 0.25 percent, a record low."
6368,20131108,"Growth Gain Blurs Signs of Weakness in Economy Five years after the global economy was falling the fastest, Western economies are still failing to gain much-needed momentum, despite the efforts of central bankers on both sides of the Atlantic."
6369,20131108,Upbeat Data Has Wall Street Downcast A surprisingly strong third-quarter economic growth report led investors to believe the Federal Reserve would soon cut back its economic stimulus.
6370,20131108,"Disney Reports 13% Increase in Profit Theme park and movie divisions were up, but television-related businesses reported declines."
6371,20131108,"Precious Eyes Guide dog training is a charity with a high cost, but one that has an incalculable payback."
6372,20131108,How to Choose a Charity Wisely Discriminating givers can turn to services and strategies to make sure their donations will mostly be spent on a charity’s stated mission.
6373,20131108,"Gadfly Urges a Corporate Model for Charity After shutting his fund-raising firm, Dan Pallotta has returned to preach his gospel that charities must act more like corporations to solve intractable problems."
6374,20131108,"Government Giving Nonprofits Angst While the economy is recovering, government funding and private giving have not returned to where they were before the recession started."
6375,20131111,"Service Sector Gaining Steam in Chinese Economy As China&#8217;s policy makers gather in Beijing this week to discuss how to overhaul the economy, signs abound that the service sector is playing an increasingly important role."
6376,20131111,Economic Reports for the Week of Nov. 11 European Union trade negotiators and their counterparts from the United States are expected to start a second round of talks aimed at reaching a landmark trans-Atlantic accord to lower tariffs and harmonize regulation.
6377,20131111,"Solar Power Begins to Shine as Environmental Benefits Pay Off Solar photovoltaic generation, known as PV, is coming into the mainstream, at great environmental benefit."
6378,20131111,"Energy Crunch for Britain’s Poor The Labour Party blames the rise in consumer energy prices on corporate greed, but Prime Minister David Cameron faults environmental levies."
6379,20131112,Market Drifts Upward As Eyes Turn to Fed Stock indexes showed slight gains in light trading as a robust jobs report continued to raise questions over how soon a government economic stimulus program would taper off.
6380,20131112,"Welcome, in Mandarin  Spending abroad by Chinese travelers is growing, reaching $102 billion last year. Hoteliers have responded with customized service and perks."
6381,20131113,"Indonesia Central Bank Increases Rate, Again The central bank on Tuesday raised its benchmark rate by a quarter percentage point to help contain the country&#8217;s current-account deficit for the fifth time since June."
6382,20131113,Talk That Fed Will Ease Its Stimulus Cools Markets  Rising bond yields spurred more debate over when the Federal Reserve would start to taper its economic stimulus program.
6383,20131113,Rethinking the Rise of Inequality An opinion gaining traction holds that educational disparity is not the main driver of the growing economic inequality in the United States.
6384,20131113,Pressure Is on Germany to Narrow Its Trade Gap The huge German trade surplus could lead to tougher European Union scrutiny.
6385,20131113,"Yellen’s Challenge at the Fed: Speaking Persuasively to Investors The Federal Reserve under Janet L. Yellen, who is expected to be confirmed as its chairworman, is likely to hold down interest rates until unemployment falls further."
6386,20131114,"China’s Vow on Market Gets Tepid Reception in Asia President Xi Jinping’s investor-friendly talk after a key leadership meeting failed to impress the Asian business community, with complaints that it was long on goals but short on details."
6387,20131114,"Bank of England Hints at Rate Increase, Citing Recovery Britain’s inflation is slowing and unemployment is down, signaling an economic recovery that is gaining speed, the central bank said."
6388,20131114,"Germany’s Neighbors Admonish It Over Surplus The country, which has often criticized other European nations about their debts and lack of competitiveness, now finds its own economic policy under attack."
6389,20131114,"Wheelies: The Magnificent Mazda Edition Popular Mechanics picks the 2014 Mazda 6 as Car of the Year, and the new Subaru WRX will be unveiled at the Los Angeles Auto Show next week."
6390,20131114,"E.U. Identifies Problems in Its Members’ Economies The warnings by economic policy chiefs to Germany, France and 14 other countries are largely advisory, and are unlikely to result in the fines allowed for in European rules."
6391,20131114,"Yellen to Back Stimulus Plan in Remarks to Senators The job market and the economy are &#8220;performing far short of their potential,&#8221; Janet Yellen says in remarks prepared for her Senate confirmation hearing."
6392,20131114,"Profit at Macy&#8217;s Rose 22%, Topping Analyst Forecasts The retailer, viewed as a bellwether for the industry, is seeing encouraging signs for the holiday shopping season."
6393,20131114,HSN Joins With Univision to Reach the Hispanic Market The shopping network and Spanish language TV network have signed a three-year deal to increase sales to Hispanic consumers.
6394,20131114,"After Strong Growth in First Half of 2013, the Japanese Economy Hits a Snag Preliminary figures released on Thursday indicated that growth in Japan’s gross domestic product slowed to an annualized rate of 1.9 percent in the third quarter of 2013."
6395,20131115,"Euro Zone Economy Stalls as Germany and France Backtrack Output slowed in Germany, Europe’s largest economy, and declined in France, the statistical agency of the European Union reported."
6396,20131115,"Slowdown in Japan Raises the Pressure on Abe Exports and consumer spending displayed signs of weakening after strong growth in the first half of the year, a government estimate on Thursday showed."
6397,20131115,Food and Fuel Prices Push Indian Inflation Higher The October inflation reading of 7 percent means levels remain uncomfortably high for policy makers trying to battle sluggish growth.
6398,20131115,"European Banking Unity Is No Easy Target As finance ministers gathered in Brussels to discuss how to  fix sick banks, a German report indicated why a uniform remedy might be hard to achieve."
6399,20131115,"First-Class Care for Passengers Flying Coach Challenged by Asian and Middle Eastern airlines, a number of Western carriers are refocusing their attention on passengers flying economy."
6400,20131115,Fight Is On for Premium Fliers Long-haul airlines are spending milllions to upgrade their business and first-class seats and services.
6401,20131115,"Enhanced Aircraft Still Pack Fliers In Aircraft manufacturers appear to be aware of complaints about economy seating, but it is the airline managers who dictate interior cabin layout."
6402,20131115,"Shares Rise as Yellen Reassures on Stimulus Stocks closed higher on Thursday after Janet Yellen, nominee to lead the Federal Reserve, told a Senate committee that the Fed’s accommodative policies would continue."
6403,20131115,"Ireland Is to Exit Its Bailout, and Without a Safety Net The country said that it opted against first seeking a precautionary credit line."
6404,20131115,"In Yellen Hearing, Senators Push for Fed Changes Senators raised few questions about the qualifications of Janet L. Yellen, the nominee for Federal Reserve chairwoman, but criticized the central bank’s policies."
6405,20131118,Window of Opportunity for Greece and Its Investors Athens and its international rescuers should capitalize on positive market sentiment while it lasts.
6406,20131118,"Economic Reports for the Week of Nov. 18 Retailers including Target, J.C. Penney and Home Depot, will report earnings, with a look to the holiday shopping season."
6407,20131118,"Extension of Benefits for Jobless Is Set to End As many as 4.8 million people could be affected by expiring benefits through 2014, and there is little sign that Congress will act before it adjourns in two weeks."
6408,20131118,Start-Up Leaders Recount Choice to Cash In or Stay Independent The decision that the founders of Snapchat faced — to cash out or remain independent at least for now — is one that all successful technology entrepreneurs eventually confront.
6409,20131119,"Japan Pitches Its High-Speed Train With an Offer to Finance  After offering to foot the bill for part of a New York-Washington route, the Japanese showed off its newest high-speed train technology to visiting dignitaries."
6410,20131119,Wall St. Indexes Stall After Hitting Highs Stocks sold off late in the session after the activist investor Carl Icahn voiced caution about the equities market.
6411,20131119,"Commercial Breaks That Keep a Story Going Target and ABC are teaming up for a holiday campaign using characters from three ABC sitcoms &#8212; &#8220;The Middle,&#8221; &#8220;Back in the Game&#8221; and &#8220;Modern Family.&#8221;"
6412,20131120,U.S. Budget Battles Seen as a Global Drag on Growth The Organization for Economic Cooperation and Development forecast cited risks from another fiscal crisis in Washington and cooling emerging markets.
6413,20131120,"Share Prices Ebb, Pulled Down by Poor Corporate Earnings  Even with the slight decline, stocks have performed phenomenally this year, and some say it may be time for a retreat."
6414,20131120,"Wheelies: The Turbo Honda Edition Honda unveils a series of turbocharged engines, and a California Lamborghini owner ties up traffic driving around with a bear in the passenger seat."
6415,20131120,"Unavoidable Answer for the Problem of Climate Change Opponents call attention to the dire risks of nuclear energy, but in the push to reduce reliance on fossil fuels, it may be the world’s best shot."
6416,20131120,"You Plan Your Retirement, Then You Get the Health Bill The share of medical costs shouldered by retirees is growing, highlighting the need to save a lot more now."
6417,20131120,"Celebrities Beckon Indians to Travel Sites Online travel agencies are using cricket champions, like the recently retired Sachin Tendulkar, and Bollywood stars to tap into the travel aspirations of increasingly affluent Indians."
6418,20131120,"Citing Fed’s Efforts, Bernanke Says U.S. Economy Is Growing Stronger In a speech in Washington, the central bank’s chairman, Ben S. Bernanke, said that even as the stimulus wound down, efforts would remain in place to keep interest rates low."
6419,20131120,"For Those in Their 20s, a Finding That They Don’t Manage Debt Well A report by a major credit bureau says millennials have low credit scores, in part because they manage debt so poorly."
6420,20131121,Japanese Exports Surged in October The 18.6 percent annual increase was aided by a surge in car shipments and was the biggest rise in three years.
6421,20131121,"Release of Fed Minutes Unravels Market Gains Despite an early rise, stock indexes closed down after a Federal Reserve document suggested the Fed could begin to scale back its economic stimulus program relatively soon."
6422,20131121,"Russia Revokes License of a Bank With Ties to Putin Master Bank, which has a cousin of President Vladimir V. Putin on its board, could require the largest bailout in recent years. Its managers have been accused of siphoning off assets."
6423,20131121,Fed Looks for Other Ways to Aid Economy The Federal Reserve Open Market Committee wrestled at its most recent meeting with ways of supporting an economy that still needs help.
6424,20131121,October Consumer Spending Climbed Above Expectations The government’s report on retail sales should alleviate worries over spending in the holiday shopping season after the 16-day government shutdown.
6425,20131121,"Kazakhstan’s Bet on Rail The Central Asian nation began tapping its oil fields in September, using the sovereign wealth to finance its growing rail empire that serves the big Chinese and Russian markets."
6426,20131122,Japan Holds Rates Steady Analysts expect the economy to accelerate this quarter as consumers try to beat an increase in the sales tax next April.
6427,20131122,"France May Slip Back Into Recession An index of purchasing managers unexpectedly slipped for the euro zone in November, indicating that France’s economy was shrinking."
6428,20131122,"Dow Closes Above 16,000 for First Time Since the start of the year, the blue-chip Dow index is up 22.2 percent."
6429,20131122,Yellen’s Fed Leadership Is an Almost-Done Deal Janet L. Yellen on Thursday moved closer toward becoming the first woman to lead the Federal Reserve Board when the Senate Banking Committee sent her nomination to the full Senate with a 14-8 vote.
6430,20131122,"Greek Budget Forecasts Growth, but Skeptics Abound An economic blueprint based on optimism is subject to revision by creditors, who say Athens still needs to find ways to bridge its budget gap."
6431,20131122,"A Drive Around Los Angeles in the BMW i3 In a city with a few electric vehicle charging ports, the BMW i3 is a perfectly reasonable and fun way to get around."
6432,20131122,"China and Europe to Begin Trade Talks Leaders from both sides said an agreement would increase openness as well as bolster investment, which has lagged behind trade growth."
